643,Pukei-Pukei Sac+,Large dewlap that amps uppoison production andpotency by a large margin.
644,Pukei-Pukei Tail,"The striped pattern isn'teveryone's cup of tea, butsome hunters dig it."
645,Anjanath Scale+,"Constantly subjected toforge temperatures, thesescales are as hard as iron."
646,Anjanath Pelt+,Quality pelt treated as aluxury item for itsstoutness and healthy coat.
647,Anjanath Fang+,Fang of a particularlyvicious Anjanath. Tearsthrough any and all prey.
648,Anjanath Nosebone+,Nasal bones only grow tobe this large in beasts thatsurvive countless battles.
649,Anjanath Gem,"Rare jewel from withinan Anjanath. Tinged withfire, it shines gallantly."
650,Bazelgeuse Scale+,It appears that this woulddampen violent impacts.Shines a dull silver.
651,Bazelgeuse Carapace,Strong enough to entirelyignore the harsh explosionsof Bazelgeuse scales.
652,Bazelgeuse Tail,This tail is packed withexplosive scales; each onecould take out your house!
653,Bazelgeuse Fuse,"Explosive fluid-producingorgan. Drop it, and you'llbe standing in a crater."
654,Bazelgeuse Talon,These massive honed clawsare the incarnation ofdestructive force.
655,Bazelgeuse Wing,Massive wing developed tochase prey to the ends ofthe earth.
656,Bazelgeuse Gem,Those drawn in by thisjewel's glow instantly snapinto a maddened rage.
657,Massive Bone,"Massive bone from a largebeast. It's really, reallybig. Versatile material."
658,Great Stoutbone,Large bone that is bothstrong and durable. A top-tier bone material.
659,Rich Mud,"Highly nutritious mud. Whileit makes great fertilizer,it works for weapons too!"
660,Rathian Scrap,"A small, irregular scrap ofRathian material. Used tomake Buddy Equipment."
661,Rathian Scrap+,A high-quality scrap ofRathian material. Used tomake Buddy Equipment.
662,Rathalos Scrap,"A small, irregular scrap ofRathalos material. Used tomake Buddy Equipment."
663,Rathalos Scrap+,A high-quality scrap ofRathalos material. Usedto make Buddy Equipment.
664,Zinogre Scrap,"A small, irregular scrap ofZinogre material. Used tomake Buddy Equipment."
665,Zinogre Scrap+,A high-quality scrap ofZinogre material. Used tomake Buddy Equipment.
666,Arzuros Scrap,"A small, irregular scrap ofArzuros material. Used tomake Buddy Equipment."
667,Arzuros Scrap+,A high-quality scrap ofArzuros material. Used tomake Buddy Equipment.
668,Baggi Scrap,"A small, irregular scrap ofBaggi material. Used tomake Buddy Equipment."
669,Baggi Scrap+,A high-quality scrap ofBaggi material. Used tomake Buddy Equipment.
670,Lagombi Scrap,"A small, irregular scrap ofLagombi material. Used tomake Buddy Equipment."
671,Lagombi Scrap+,A high-quality scrap ofLagombi material. Usedto make Buddy Equipment.
672,Barroth Scrap,"A small, irregular scrap ofBarroth material. Used tomake Buddy Equipment."
673,Barroth Scrap+,A high-quality scrap ofBarroth material. Used tomake Buddy Equipment.
674,Wroggi Scrap,"A small, irregular scrap ofWroggi material. Used tomake Buddy Equipment."
675,Wroggi Scrap+,A high-quality scrap ofWroggi material. Used tomake Buddy Equipment.
676,Royal Ludroth Scrap,"A small, irregular scrap ofRoyal Ludroth material. Usedto make Buddy Equipment."
677,Royal Ludroth Scrap+,A high-quality scrap of RoyalLudroth material. Used tomake Buddy Equipment.
678,Barioth Scrap,"A small, irregular scrap ofBarioth material. Used tomake Buddy Equipment."
679,Barioth Scrap+,A high-quality scrap ofBarioth material. Used tomake Buddy Equipment.
680,Volvidon Scrap,"A small, irregular scrap ofVolvidon material. Used tomake Buddy Equipment."
681,Volvidon Scrap+,A high-quality scrap ofVolvidon material. Used tomake Buddy Equipment.
682,Basarios Scrap,"A small, irregular scrap ofBasarios material. Used tomake Buddy Equipment."
683,Basarios Scrap+,A high-quality scrap ofBasarios material. Used tomake Buddy Equipment.
684,Nargacuga Scrap,"A small, irregular scrap ofNargacuga material. Usedto make Buddy Equipment."
685,Nargacuga Scrap+,A high-quality scrap ofNargacuga material. Usedto make Buddy Equipment.
686,Nitroshroom,A hard-to-find mushroom thatcan generate blazing heat.Required to craft gunpowder.
687,Parashroom,A mushroom that inducesparalysis. Required tocraft tranq bombs.
688,Toadstool,A mushroom that inducespoison. Required to craftpoison smoke bombs.
689,Exciteshroom,Has a very strange aroma.Is it edible? Is it deadly?Required to make farcasters.
690,Mandragora,A dangerous fungus said todraw the life out of people.Required to make max potions.
691,Icium,Precious metal from the FrostIslands. Shines bright whitewhen the light catches it.
692,Gracium,Precious metal from the FrostIslands. Shines bright whitewhen the light catches it.
693,Lightcrystal,"Many scour the Flooded Forestfor this faintly-glowing,adamantine substance."
694,Novacrystal,A shining crystal found inplaces like the Flooded Forest.Only used in the finest crafts.
695,Firestone,Combusts even at roomtemperature. Its heat can beused to fuse materials.
696,Firecell Stone,A magma-like deposit thatonly trained hands canproperly work with.
697,Carbalite Ore,An ore still being studied.It yields even better metalthan dragonite.
698,Fucium Ore,Ore composed of a mysteriousmetal; can fuse nearlyany two materials together.
699,Bitterbug,A bug with innate healingabilities. Used as acomponent of many medicines.
700,Flashbug,An insect that emits ablinding flash when it dies.Required to make Flash Bombs.
701,Thunderbug,An insect that sparks whenhit. Required to make ShockTraps and Thunder Ammo.
702,Fire Herb,"A wondrous, flammable plant.Useful for crafting explosivesand Flaming Ammo."
703,Ivy,A lightweight and extremelystrong plant. Used to makenets for pitfall traps.
704,Sleep Herb,A plant containing sleepingagents. Used to crafttranquilizers.
705,Snow Herb,A plant that radiates ice-cold air. Combine with otheritems to create Freeze Ammo.
706,Flowfern,This plant's leaves storeample water. A componentfor making Water Ammo.
707,Sunscorned Grass,A strange and fragrant herbthat grows in the shade.Used to make deodorant.
708,Gloamgrass Bud,An herb that wilts underthe sun's rays. Could ithold healing powers?
709,Felvine,A Melynx's favorite food—they just have to steal it.
710,Smokenut,A nut that produces torrentsof smoke. Combine with otheritems to add more effects.
711,Dragonfell Berry,"A mysterious berry, thoughtto be loathed by dragons.Needed to make Dragon Ammo."
712,Huskberry,A nut with a rock-hard shell.Used to make Shrapnel Ammo.
713,Needleberry,A nut covered in needle-likespines. Used to make SpreadAmmo.
714,Bomberry,A nut that ruptures onimpact. Used to makecluster bombs.
715,Blastnut,A nut used to make StickyAmmo.
716,Dragonstrike Nut,A nut that explodes onimpact. Used to makeWyvern Ammo.
717,Slashberry,Used to make Slicing Ammo.
718,Sturdy Bone,A rigid bone taken froma bonepile. Durable butlight and easy to handle.
719,Twisted Remains,A crazily contorted bone.Gives off the eerie vibesof the Shrine Ruins.
720,Dragonhusk Shard,A bone fragment froma long- dead dragon. Itstill emits a majestic air.
721,Eroded Skeleton,A skeleton buried in theSandy Plains. Shaped byyears of wind erosion.
722,Quality Bone,Quality bone material. Itstoughness and pliabilitylend well to crafting.
723,Dragonbone Relic,A curiously unfossilizedbone from a dragon thatonce roamed these lands.
724,Twisted Rockbone,A crazily contorted bone.Echoes the silent but creepyaura of the Shrine Ruins.
725,Eroded Husk,"Buffeted by hot sands andcold nights, only thesturdiest bones remain."
726,Spider Web,A very sticky web. Usedto craft pitfall traps.
727,Gunpowder,A dangerous substancethat explodes when struckor heated.
728,Barrel Lid,A small barrel lid.There appears to bea drawing on it.
729,Pricey Shroom,A special mushroom perfectin both shape and smell.<COL YEL>(Account Item)</COL>
730,Firelantern,A vermilion berry. Lookslike a fireball from afar.<COL YEL>(Account Item)</COL>
731,Wisplantern,A flame-red berry. Prizedas a good luck charm.<COL YEL>(Account Item)</COL>
732,Phantolantern,A deep-red berry. Enchantingto see sway in the breeze.<COL YEL>(Account Item)</COL>
733,Super Shoot,A shoot that grows inthe Shrine Ruins. A Kamurastaple. <COL YEL>(Account Item)</COL>
734,Choice Shoot,"A very nice shoot: softbut firm, and very tasty.<COL YEL>(Account Item)</COL>"
735,Pricey Shoot,A high-class super shootin impeccable shape.<COL YEL>(Account Item)</COL>
736,Cool Frostcone,A slightly frozen pinecone.Glints in the light.<COL YEL>(Account Item)</COL>
737,Gelid Frostcone,A firmly frozen pinecone.Glitters in the light.<COL YEL>(Account Item)</COL>
738,Bitter Frostcone,An ice-encrusted pinecone.Gleams like a gem.<COL YEL>(Account Item)</COL>
739,Raftshell,A large oyster commonlyfound by the Frost Islands.<COL YEL>(Account Item)</COL>
740,Boatshell,An oversized oyster. It'stoo big to eat in one bite!<COL YEL>(Account Item)</COL>
741,Shipshell,An abominably giganticoyster. Eat it like steak!<COL YEL>(Account Item)</COL>
742,Foreign Coin,A dragon motif coin from abygone foreign empire.<COL YEL>(Account Item)</COL>
743,Royal Mint Coin,A coin depicting the sternface of an ancient king.<COL YEL>(Account Item)</COL>
744,Mysterious Coin,A coin said to originatefrom an olden civilization.<COL YEL>(Account Item)</COL>
745,Simple Prism,"A slightly clouded crystal,formerly small bones.<COL YEL>(Account Item)</COL>"
746,Misty Prism,"A clear, colorful crystal.Appears to hold water.<COL YEL>(Account Item)</COL>"
747,Cascade Prism,A colorful crystal thatsparkles like suspended dew.<COL YEL>(Account Item)</COL>
748,Hearty Pitcher,A pitcher plant with anacrid scent. Eats anything.<COL YEL>(Account Item)</COL>
749,Gourmet Pitcher,A pitcher plant with anice scent. Eats juicy bugs.<COL YEL>(Account Item)</COL>
750,Tripoint Pitcher,A pitcher plant with a richscent and particular palate.<COL YEL>(Account Item)</COL>
751,Royal Rhino,A gem-like beetle thatcollectors pay dearly for.<COL YEL>(Account Item)</COL>
752,King Rhino,A regally shining beetlecollectors would die for.<COL YEL>(Account Item)</COL>
753,Divine Rhino,A sublime prize from theAltaroth collectors adore.<COL YEL>(Account Item)</COL>
754,Bauble Cactus,A cactus from the SandyPlains. Small but fleshy.<COL YEL>(Account Item)</COL>
755,Jewel Cactus,A rare cactus from the SandyPlains. Big and meaty.<COL YEL>(Account Item)</COL>
756,Kingly Cactus,The Sandy Plains's finestof cactuses. Fit for a king.<COL YEL>(Account Item)</COL>
757,Tropical Berry,A bright red strawberry fromscorching climes.<COL YEL>(Account Item)</COL>
758,Desert Berry,A fragrant strawberry thatradiates slight heat.<COL YEL>(Account Item)</COL>
759,Lava Berry,A volatile inferno lurkswithin this fruit.<COL YEL>(Account Item)</COL>
760,Sand Rose,Ore that has crystallized inthe shape of a rose.<COL YEL>(Account Item)</COL>
761,Rock Rose,Fragile ore that resembles arose. Don't drop it!<COL YEL>(Account Item)</COL>
762,Gaia Rose,"A delicate rose—wait, that'sno rose, it's ore!<COL YEL>(Account Item)</COL>"
763,Coal,A combustible rock thatemits a faint warmth.<COL YEL>(Account Item)</COL>
764,Volatile Coal,A combustible rock so hotit may burst into flame atany second. <COL YEL>(Account Item)</COL>
765,Inflammable Coal,A combustible rock so hot itwill burn for days if hit.<COL YEL>(Account Item)</COL>
766,Chalcedony Bone,Crystallized dragonboneweathered by harsh climes.<COL YEL>(Account Item)</COL>
767,Chalcedony Greatbone,"Despite its waxy luster, itlooks more alive than dull.<COL YEL>(Account Item)</COL>"
768,Chalcedony Skull,"The frontal bone of a dragonskull, now pulsating quartz.<COL YEL>(Account Item)</COL>"
769,Bismuth Fragment,A beautifully variegated orecalled bismuth.<COL YEL>(Account Item)</COL>
770,Bismuth Prism,A piece of bismuth ore thatsparkles kaleidoscopically.<COL YEL>(Account Item)</COL>
771,Bismuth Augite,Ore mantled in a pristinelayer of valuable bismuth.<COL YEL>(Account Item)</COL>
772,Wyvern Egg,An egg that was stolenfrom a monster's nest.<COL YEL>(Account Item)</COL>
773,Quality Wyvern Egg,A high-quality egg. Stolenfrom a monster's nest.<COL YEL>(Account Item)</COL>
774,Frost Fossil,A fossil encrusted in ice.Sought after by biologists.<COL YEL>(Account Item)</COL>
775,Big Frost Fossil,A large fossil encrusted inice. A biologist's treasure.<COL YEL>(Account Item)</COL>
776,Herbivore Egg,A tasty-looking egg stolenfrom a herbivore's nest.<COL YEL>(Account Item)</COL>
777,Rhenoplos Egg+,"A herbivore egg. Prized forits mild, refined taste.<COL YEL>(Account Item)</COL>"
778,Laffresia,A large flower with heart-like petals. Smells unique.<COL YEL>(Account Item)</COL>
779,Alaffresia,Laffresia with a scent strongenough to attract any creature.<COL YEL>(Account Item)</COL>
780,Bismuth Chunk,A hefty chunk of bismuth.Has a rainbow shine.<COL YEL>(Account Item)</COL>
781,Big Bismuth Chunk,A hefty chunk of bismuth.Beautifully colored.<COL YEL>(Account Item)</COL>
782,Great Whetfish,A jumbo-sized Whetfish.Its dorsal fin surpasses evenwhetstones in functionality.
783,Combustuna,A fish that ignites upondeath. Mix with fire herbsto make gunpowder.
784,Big Combustuna,A jumbo-sized Combustuna.Mix with fire herbs to get lotsof gunpowder.
785,Flamefin,A fish that ignites upondeath. Mix with fire herbsto make quality gunpowder.
786,Great Flamefin,A jumbo-sized Flamefin.Mix with fire herbs to makelots of quality gunpowder.
787,Scatterfish,A shrapnel-spewing fish. Mixwith a large barrel bomb fora dramatic firepower boost.
788,Goldenfry,"A small, rare, gold fish.Commands a high price."
789,Speartuna,A giant fish that's bothrare and valuable. It lookslike it could have some use.
790,Crimsonfish,A rare fish made of solidcopper. Goes for a tidy sum.<COL YEL>(Account Item)</COL>
791,Goldenfish,A rare fish made of solidgold. Goes for a tidy sum.<COL YEL>(Account Item)</COL>
792,Platinumfish,A rare fish made of solidplatinum. Goes for atidy sum. <COL YEL>(Account Item)</COL>
793,Brocadefish,"A stunning, iridescent fish.Nobles keep them as pets.<COL YEL>(Account Item)</COL>"
794,King Brocadefish,A large and particularlybeautiful brocadefish.<COL YEL>(Account Item)</COL>
795,Supreme Brocadefish,A large fish famed for itsbrilliant color and pattern.<COL YEL>(Account Item)</COL>
796,<COLOR FF0000>#Rejected#</COLOR> I_0796_Name,<COLOR FF0000>#Rejected#</COLOR> I_0796_Explain
797,Fire Barrel Bomb,A highly potent crimson seedbarrel bomb. Too dangerousto keep after a quest.
798,Exploding Kunai,Kunai slathered in explosivegray seed oil. Too dangerousto keep after a quest.
799,<COLOR FF0000>#Rejected#</COLOR> I_0799_Name,<COLOR FF0000>#Rejected#</COLOR> I_0799_Explain
800,<COLOR FF0000>#Rejected#</COLOR> I_0800_Name,<COLOR FF0000>#Rejected#</COLOR> I_0800_Explain
801,<COLOR FF0000>#Rejected#</COLOR> I_0801_Name,<COLOR FF0000>#Rejected#</COLOR> I_0801_Explain
802,<COLOR FF0000>#Rejected#</COLOR> I_0802_Name,<COLOR FF0000>#Rejected#</COLOR> I_0802_Explain
803,<COLOR FF0000>#Rejected#</COLOR> I_0803_Name,<COLOR FF0000>#Rejected#</COLOR> I_0803_Explain
804,<COLOR FF0000>#Rejected#</COLOR> I_0804_Name,<COLOR FF0000>#Rejected#</COLOR> I_0804_Explain
805,<COLOR FF0000>#Rejected#</COLOR> I_0805_Name,<COLOR FF0000>#Rejected#</COLOR> I_0805_Explain
806,<COLOR FF0000>#Rejected#</COLOR> I_0806_Name,<COLOR FF0000>#Rejected#</COLOR> I_0806_Explain
807,Humble Scrap,"A common, simple scrapof material. Used to makeBuddy Equipment."
808,Humble Scrap+,"A simple, but quality scrapof material. Used to makeBuddy Equipment."
809,<COLOR FF0000>#Rejected#</COLOR> I_0809_Name,<COLOR FF0000>#Rejected#</COLOR> I_0809_Explain
810,<COLOR FF0000>#Rejected#</COLOR> I_0810_Name,<COLOR FF0000>#Rejected#</COLOR> I_0810_Explain
811,<COLOR FF0000>#Rejected#</COLOR> I_0811_Name,<COLOR FF0000>#Rejected#</COLOR> I_0811_Explain
812,<COLOR FF0000>#Rejected#</COLOR> I_0812_Name,<COLOR FF0000>#Rejected#</COLOR> I_0812_Explain
813,Ore Scrap,"A small, irregular scrapof ore. Used to makeBuddy Equipment."
814,Ore Scrap+,A high-quality scrapof ore. Used to makeBuddy Equipment.
815,Insect Scrap,"A small, irregular scrapof bug parts. Used tomake Buddy Equipment."
816,Insect Scrap+,A high-quality scrapof bug parts. Used tomake Buddy Equipment.
817,Bone Scrap,"A small, irregular scrapof bone. Used to makeBuddy Equipment."
818,Bone Scrap+,A high-quality scrap ofbone. Used to makeBuddy Equipment.
819,Fur Scrap,"A small, irregular scrapof fur. Used to makeBuddy Equipment."
820,Fur Scrap+,A high-quality scrapof fur. Used to makeBuddy Equipment.
821,Slagtoth Scrap,"A small, irregular scrap ofSlagtoth material. Used tomake Buddy Equipment."
822,Slagtoth Scrap+,A high-quality scrap ofSlagtoth material. Usedto make Buddy Equipment.
823,Jaggi Scrap,"A small, irregular scrapof Jaggi material. Used tomake Buddy Equipment."
824,Jaggi Scrap+,A high-quality scrap ofJaggi material. Used tomake Buddy Equipment.
825,Bnahabra Scrap,"A small, irregular scrap ofBnahabra material. Usedto make Buddy Equipment."
826,Bnahabra Scrap+,A high-quality scrap ofBnahabra material. Usedto make Buddy Equipment.
827,Rhenoplos Scrap,"A small, irregular scrap ofRhenoplos material. Usedto make Buddy Equipment."
828,Rhenoplos Scrap+,A high-quality scrap ofRhenoplos material. Usedto make Buddy Equipment.
829,Izuchi Scrap,"A small, irregular scrapof Izuchi material. Usedto make Buddy Equipment."
830,Izuchi Scrap+,A high-quality scrap ofIzuchi material. Used tomake Buddy Equipment.
831,Tetranadon Scrap,"A small, irregular scrap ofTetranadon material. Usedto make Buddy Equipment."
832,Tetranadon Scrap+,A high-quality scrap ofTetranadon material. Usedto make Buddy Equipment.
833,Khezu Scrap,"A small, irregular scrap ofKhezu material. Used tomake Buddy Equipment."
834,Khezu Scrap+,A high-quality scrap ofKhezu material. Used tomake Buddy Equipment.
835,Kulu-Ya-Ku Scrap,"A small, irregular scrap ofKulu-Ya-Ku material. Usedto make Buddy Equipment."
836,Kulu-Ya-Ku Scrap+,A high-quality scrap ofKulu-Ya-Ku material. Usedto make Buddy Equipment.
837,Aknosom Scrap,"A small, irregular scrap ofAknosom material. Usedto make Buddy Equipment."
838,Aknosom Scrap+,A high-quality scrap ofAknosom material. Usedto make Buddy Equipment.
839,Somnacanth Scrap,"A small, irregular scrap ofSomnacanth material. Usedto make Buddy Equipment."
840,Somnacanth Scrap+,A high-quality scrap ofSomnacanth material. Usedto make Buddy Equipment.
841,Pukei Scrap,"A small, irregular scrap ofPukei-Pukei material. Usedto make Buddy Equipment."
842,Pukei Scrap+,A high-quality scrap ofPukei-Pukei material. Usedto make Buddy Equipment.
843,Kadachi Scrap,"A small, irregular scrap ofTobi-Kadachi material. Usedto make Buddy Equipment."
844,Kadachi Scrap+,A high-quality scrap of Tobi-Kadachi material. Used tomake Buddy Equipment.
845,Bishaten Scrap,"A small, irregular scrap ofBishaten material. Usedto make Buddy Equipment."
846,Bishaten Scrap+,A high-quality scrap ofBishaten material. Usedto make Buddy Equipment.
847,Anjanath Scrap,"A small, irregular scrap ofAnjanath material. Usedto make Buddy Equipment."
848,Anjanath Scrap+,A high-quality scrap ofAnjanath material. Usedto make Buddy Equipment.
849,Mizutsune Scrap,"A small, irregular scrap ofMizutsune material. Usedto make Buddy Equipment."
850,Mizutsune Scrap+,A high-quality scrap ofMizutsune material. Usedto make Buddy Equipment.
851,Magnamalo Scrap,"A small, irregular scrap ofMagnamalo material. Usedto make Buddy Equipment."
852,Magnamalo Scrap+,A high-quality scrap ofMagnamalo material. Usedto make Buddy Equipment.
853,Goss Harag Scrap,"A small, irregular scrap ofGoss Harag material. Usedto make Buddy Equipment."
854,Goss Harag Scrap+,A high-quality scrap ofGoss Harag material. Usedto make Buddy Equipment.
855,Diablos Scrap,"A small, irregular scrap ofDiablos material. Usedto make Buddy Equipment."
856,Diablos Scrap+,A high-quality scrap ofDiablos material. Usedto make Buddy Equipment.
857,Tigrex Scrap,"A small, irregular scrap ofTigrex material. Used tomake Buddy Equipment."
858,Tigrex Scrap+,A high-quality scrap ofTigrex material. Used tomake Buddy Equipment.
859,Almudron Scrap,"A small, irregular scrap ofAlmudron material. Usedto make Buddy Equipment."
860,Almudron Scrap+,A high-quality scrap ofAlmudron material. Usedto make Buddy Equipment.
861,Jyura Scrap+,A high-quality scrap ofJyuratodus material. Usedto make Buddy Equipment.
862,Ibushi Scrap+,A high-quality scrap ofIbushi material. Used tomake Buddy Equipment.
863,Rajang Scrap+,A high-quality scrap ofRajang material. Used tomake Buddy Equipment.
864,Rakna-Kadaki Scrap+,A high-quality scrap ofRakna-Kadaki material. Usedto make Buddy Equipment.
865,Narwa Scrap+,A high-quality scrap ofNarwa material. Used tomake Buddy Equipment.
866,Bazel Scrap+,A high-quality scrap ofBazelgeuse material. Usedto make Buddy Equipment.
867,Chameleos Scrap+,A high-quality scrap ofChameleos material. Usedto make Buddy Equipment.
868,Kushala Daora Scrap+,A high-quality scrap ofKushala material. Usedto make Buddy Equipment.
869,Teostra Scrap+,A high-quality scrap ofTeostra material. Used tomake Buddy Equipment.
870,Valstrax Scrap+,A high-quality scrap ofValstrax material. Usedto make Buddy Equipment.
871,Popfish,A fish that literally popswhen it dies. Required tocraft cleanser.
872,Ballista Shot,<COLOR FF0000>#Rejected#</COLOR> I_0872_Explain
873,Crag Shot,<COLOR FF0000>#Rejected#</COLOR> I_0873_Explain
874,Retreat Shot,<COLOR FF0000>#Rejected#</COLOR> I_0874_Explain
875,Cannon Ammo,<COLOR FF0000>#Rejected#</COLOR> I_0875_Explain
876,<COLOR FF0000>#Rejected#</COLOR> I_0876_Name,<COLOR FF0000>#Rejected#</COLOR> I_0876_Explain
877,C. Thunder Ammo,<COLOR FF0000>#Rejected#</COLOR> I_0877_Explain
878,Flaming Shot,<COLOR FF0000>#Rejected#</COLOR> I_0878_Explain
879,Flaming Beam,<COLOR FF0000>#Rejected#</COLOR> I_0879_Explain
880,<COLOR FF0000>#Rejected#</COLOR> I_0880_Name,<COLOR FF0000>#Rejected#</COLOR> I_0880_Explain
881,Q. Rapid Shot,<COLOR FF0000>#Rejected#</COLOR> I_0881_Explain
882,Q. Cluster Shot,<COLOR FF0000>#Rejected#</COLOR> I_0882_Explain
883,Silkbind Shot,<COLOR FF0000>#Rejected#</COLOR> I_0883_Explain
884,<COLOR FF0000>#Rejected#</COLOR> I_0884_Name,<COLOR FF0000>#Rejected#</COLOR> I_0884_Explain
885,<COLOR FF0000>#Rejected#</COLOR> I_0885_Name,<COLOR FF0000>#Rejected#</COLOR> I_0885_Explain
886,<COLOR FF0000>#Rejected#</COLOR> I_0886_Name,<COLOR FF0000>#Rejected#</COLOR> I_0886_Explain
887,Mountshrooms,A heaping mushroom platter.Made with shrooms of alltypes and sizes.
888,Shadeshrooms,"A random assortment ofmushrooms—some deadly,some valuable."
889,Stargazer Flower,A plant that looks to theheavens when it blooms. Itspetals are used to make dye.
890,Stargazer Bloom,A stargazer flower in fullbloom. Its dignified displayoutshines the starry sky.
891,Sinister Cloth,Found long ago in the tombof a king from a long-forgotten desert land.
892,Sinister Darkcloth,A burial cloth said to haveshrouded an ancient desertking. Believed to be cursed.
893,Bumblepumpkin,"A trendy orange pumpkin.If left undisturbed, it cangrow to be gigantic."
894,Omegapumpkin,"Bumblepumpkins that growto be this gigantic are referredto as ""Omegakins."""
895,Cutejelly,"A jellyfish with a uniquelycute pattern. Looks fluffy,but don't touch it."
896,Gothjelly,"A gothic-looking jellyfishwith the same uniquepattern, but more frills."
897,Dreamshell,A shell that contains asedating gas. It's adornedwith other shells and rocks.
898,Toxic Kumori,An insect that possesses apowerful poison used bycertain tribes for hunting.
899,Butterfly Beetle,An odd insect with the hugejaws of a beetle and thedainty wings of a butterfly.
900,Blossom Cricket,A beautiful bell cricketresembling a flower. A chirpopens the hardest of hearts.
901,Dosbiscus,"A large, beautifullycolored flowering plantforeign to this land."
902,Armored Bream,"A fish with massive scales,which have a wyvern-likequality to them."
903,Springnight Carp,A species of carp whosearrival signals the startof the breeding season.
904,Beast Gem,A valuable jewel formed fromcoagulated juices inside amonster. Glows wildly.
905,Acute Fang,Fangs come in many shapesand sizes. This one is smallbut can still pierce scale.
906,Fabled Spice,"A key dango ingredient,and highly top secret.<COL YEL>(Account Item)</COL>"
907,Legendary Herb,"THE key dango ingredient,and highly top secret.<COL YEL>(Account Item)</COL>"
908,Rathian Scroll,A hanging scroll depictinga Rathian in MasterHojo's distinctive style.
909,Rathalos Scroll,A hanging scroll depictinga Rathalos in MasterHojo's distinctive style.
910,Khezu Scroll,A hanging scroll depictinga Khezu in MasterHojo's distinctive style.
911,Basarios Scroll,A hanging scroll depictinga Basarios in MasterHojo's distinctive style.
912,Diablos Scroll,A hanging scroll depictinga Diablos in MasterHojo's distinctive style.
913,Rajang Scroll,A hanging scroll depictinga Rajang in MasterHojo's distinctive style.
914,Daora Scroll,A hanging scroll depictinga Kushala Daora in MasterHojo's distinctive style.
915,Chameleos Scroll,A hanging scroll depictinga Chameleos in MasterHojo's distinctive style.
916,Teostra Scroll,A hanging scroll depictinga Teostra in MasterHojo's distinctive style.
917,Tigrex Scroll,A hanging scroll depictinga Tigrex in MasterHojo's distinctive style.
918,Nargacuga Scroll,A hanging scroll depictinga Nargacuga in MasterHojo's distinctive style.
919,Barioth Scroll,A hanging scroll depictinga Barioth in MasterHojo's distinctive style.
920,Barroth Scroll,A hanging scroll depictinga Barroth in MasterHojo's distinctive style.
921,Ludroth Scroll,A hanging scroll depictinga Royal Ludroth in MasterHojo's distinctive style.
922,Baggi Scroll,A hanging scroll depictinga Great Baggi in MasterHojo's distinctive style.
923,Zinogre Scroll,A hanging scroll depictinga Zinogre in MasterHojo's distinctive style.
924,Wroggi Scroll,A hanging scroll depictinga Great Wroggi in MasterHojo's distinctive style.
925,Arzuros Scroll,A hanging scroll depictingan Arzuros in MasterHojo's distinctive style.
926,Lagombi Scroll,A hanging scroll depictinga Lagombi in MasterHojo's distinctive style.
927,Volvidon Scroll,A hanging scroll depictinga Volvidon in MasterHojo's distinctive style.
928,Mizutsune Scroll,A hanging scroll depictinga Mizutsune in MasterHojo's distinctive style.
929,Valstrax Scroll,A hanging scroll depictinga Valstrax in MasterHojo's distinctive style.
930,Magnamalo Scroll,A hanging scroll depictingMagnamalo in MasterHojo's distinctive style.
931,Bishaten Scroll,A hanging scroll depictinga Bishaten in MasterHojo's distinctive style.
932,Aknosom Scroll,A hanging scroll depictingan Aknosom in MasterHojo's distinctive style.
933,Tetranadon Scroll,A hanging scroll depictinga Tetranadon in MasterHojo's distinctive style.
934,Somna Scroll,A hanging scroll depictinga Somnacanth in MasterHojo's distinctive style.
935,Rakna-Kadaki Scroll,A hanging scroll depictinga Rakna-Kadaki in MasterHojo's distinctive style.
936,Almudron Scroll,A hanging scroll depictingan Almudron in MasterHojo's distinctive style.
937,Ibushi Scroll,A hanging scroll depictingIbushi in Master Hojo'sdistinctive style.
938,Goss Scroll,A hanging scroll depictinga Goss Harag in MasterHojo's distinctive style.
939,Izuchi Scroll,A hanging scroll depictinga Great Izuchi in MasterHojo's distinctive style.
940,Narwa Scroll,A hanging scroll depictingNarwa in Master Hojo'sdistinctive style.
941,Anjanath Scroll,A hanging scroll depictingan Anjanath in MasterHojo's distinctive style.
942,Pukei Scroll,A hanging scroll depictinga Pukei-Pukei in MasterHojo's distinctive style.
943,Kulu Scroll,A hanging scroll depictinga Kulu-Ya-Ku in MasterHojo's distinctive style.
944,Jyura Scroll,A hanging scroll depictinga Jyuratodus in MasterHojo's distinctive style.
945,Kadachi Scroll,A hanging scroll depictinga Tobi-Kadachi in MasterHojo's distinctive style.
946,Bazel Scroll,A hanging scroll depictinga Bazelgeuse in MasterHojo's distinctive style.
947,<COLOR FF0000>#Rejected#</COLOR> I_0947_Name,<COLOR FF0000>#Rejected#</COLOR> I_0947_Explain
948,Apex Arzuros Scroll,A hanging scroll depictingan Apex Arzuros in MasterHojo's distinctive style.
949,Apex Rathian Scroll,A hanging scroll depictingan Apex Rathian in MasterHojo's distinctive style.
950,Apex Rathalos Scroll,A hanging scroll depictingan Apex Rathalos in MasterHojo's distinctive style.
951,Apex Mizutsune Scroll,A hanging scroll depictingan Apex Mizutsune in MasterHojo's distinctive style.
952,Apex Diablos Scroll,A hanging scroll depictingan Apex Diablos in MasterHojo's distinctive style.
